Date,Death,Tmin,Tmax
20/04/1992,54,5.337901819,19.43521057
21/04/1992,74,10.48355345,24.23909793
22/04/1992,68,7.806130077,14.67779716
23/04/1992,59,4.761275853,12.53825069
24/04/1992,54,4.515823573,11.37577872
25/04/1992,56,1.91490157,10.55257912
26/04/1992,64,-0.096062796,12.03189634
27/04/1992,48,-0.42474458,14.33902317
28/04/1992,76,3.494642412,15.76077747
29/04/1992,56,2.024296038,17.51221032
30/04/1992,52,6.051956143,12.9140294
01/05/1992,56,1.553077498,12.03899826
02/05/1992,59,5.572638923,10.08111139
03/05/1992,47,4.304385746,9.866683279
04/05/1992,64,-1.082855719,12.24607526
05/05/1992,68,2.59444306,12.11138799
06/05/1992,48,0.652130576,13.80014951
07/05/1992,59,0.137428358,18.59793172
08/05/1992,51,4.830426115,23.75056068
09/05/1992,62,11.18402691,19.1564914
10/05/1992,59,9.701345627,21.31136307
11/05/1992,64,5.586344381,24.83802641
12/05/1992,70,10.63057563,27.2448293
13/05/1992,56,12.30027411,27.71829056
14/05/1992,57,5.951158734,14.79379517
15/05/1992,48,1.724894094,19.50299028
16/05/1992,53,8.303264391,22.58746574
17/05/1992,47,10.68390232,25.7677548
18/05/1992,64,9.50074757,18.07762273
19/05/1992,43,2.042860703,22.11450287
20/05/1992,58,6.151632195,26.54784451
21/05/1992,59,12.35920758,29.06603538
22/05/1992,64,13.84662347,29.29342138
23/05/1992,70,12.40244206,30.11998505
24/05/1992,61,2.898081236,11.75330177
25/05/1992,74,1.394094194,14.40294044
26/05/1992,58,4.185771243,14.37752305
27/05/1992,52,4.617493147,15.51731871
28/05/1992,58,5.645402442,20.41340643
29/05/1992,55,6.64241216,23.02205333
30/05/1992,47,6.195988039,24.97458261
31/05/1992,66,11.65200598,16.61288313
01/06/1992,55,12.04983803,17.81971094
02/06/1992,48,7.997258909,22.95502118
03/06/1992,57,12.64602542,24.06528781
04/06/1992,64,11.69997508,19.25467231
05/06/1992,52,10.83964615,23.51657114
06/06/1992,56,12.85422377,21.59394468
07/06/1992,58,14.90518315,24.90181909
08/06/1992,64,17.10765014,25.97209071
09/06/1992,58,12.30887117,21.69548966
10/06/1992,59,6.746449041,19.23872415
11/06/1992,50,7.19723399,23.93296785
12/06/1992,53,13.03015201,27.43745328
13/06/1992,49,14.69499128,26.69499128
14/06/1992,62,12.30463494,24.77037129
15/06/1992,48,8.474084226,19.82232744
16/06/1992,54,5.8686768,23.72713681
17/06/1992,70,9.346748069,27.96586095
18/06/1992,66,16.93969599,28.23498629
19/06/1992,50,18.58821331,25.76501371
20/06/1992,58,13.3231996,18.46748069
21/06/1992,53,11.39845502,17.18415151
22/06/1992,59,10.31834039,17.07189135
23/06/1992,61,8.072015948,20.84450536
24/06/1992,63,7.863942188,19.74707202
25/06/1992,64,12.28183404,21.67829554
26/06/1992,58,10.60814852,25.77111886
27/06/1992,52,10.27336157,26.9116621
28/06/1992,41,12.4015699,26.27410915
29/06/1992,66,14.7954149,26.90368801
30/06/1992,68,14.23560927,22.60640419
01/07/1992,53,11.65462248,21.00099676
02/07/1992,63,5.862447047,23.18053825
03/07/1992,63,8.85833541,21.05469723
04/07/1992,71,13.36207326,21.91477697
05/07/1992,83,14.12210316,22.17829554
06/07/1992,72,12.14801894,21.38524794
07/07/1992,50,12.19000748,23.72751059
08/07/1992,55,12.87752305,25.65698978
09/07/1992,48,16.38948418,23.06478943
10/07/1992,54,15.53015201,24.56179915
11/07/1992,55,15.6690755,24.40493396
12/07/1992,53,11.75367555,22.82282582
13/07/1992,67,14.33864939,25.08111139
14/07/1992,49,14.91701969,19.70034887
15/07/1992,52,12.50797408,25.40617992
16/07/1992,50,9.153376526,24.71368054
17/07/1992,63,14.41527536,22.32257663
18/07/1992,58,16.48018938,25.77921754
19/07/1992,63,14.36506354,23.84325941
20/07/1992,57,14.30214304,27.49140294
21/07/1992,55,10.59867929,20.13668079
22/07/1992,41,6.915275355,21.78083728
23/07/1992,61,11.89509095,22.89683529
24/07/1992,61,10.49875405,26.73112385
25/07/1992,70,12.43396462,26.55270371
26/07/1992,61,16.7347371,25.76713182
27/07/1992,61,17.8888612,24.44144032
28/07/1992,55,13.95551956,24.10740095
29/07/1992,49,15.23760279,23.8511089
30/07/1992,52,11.33117369,22.59643658
31/07/1992,56,11.16620982,19.15537005
01/08/1992,55,13.36020434,20.8157239
02/08/1992,49,12.95689011,23.52217792
03/08/1992,60,16.49327187,24.23423872
04/08/1992,50,15.29167705,19.69474209
05/08/1992,53,13.89795664,21.9216297
06/08/1992,58,10.5024919,24.95813606
07/08/1992,50,13.17318714,26.12496885
08/08/1992,60,14.1564914,26.14627461
09/08/1992,58,16.53364067,24.34911538
10/08/1992,57,16.60902068,25.24283578
11/08/1992,62,16.88724147,23.23050087
12/08/1992,57,7.653625716,19.56354348
13/08/1992,53,6.746324446,20.33379018
14/08/1992,44,10.97632694,20.69274857
15/08/1992,56,12.71430351,23.72539247
16/08/1992,56,13.05457264,23.43122352
17/08/1992,59,15.68714179,24.53127336
18/08/1992,50,16.18801395,23.94754548
19/08/1992,70,13.19474209,21.97670072
20/08/1992,65,10.742462,16.90132071
21/08/1992,48,7.515823573,24.32718664
22/08/1992,61,14.67119362,25.21106404
23/08/1992,69,13.79466733,27.89471717
24/08/1992,53,14.1944929,28.4267381
25/08/1992,58,18.8484924,29.84251184
26/08/1992,64,19.01806628,29.80874657
27/08/1992,55,17.46274608,23.45564416
28/08/1992,57,14.49838026,21.71517568
29/08/1992,45,14.97271368,21.35061052
30/08/1992,53,11.88861201,19.94405682
31/08/1992,48,13.65586843,19.64702218
01/09/1992,53,8.377398455,16.32992773
02/09/1992,48,4.56541241,18.45302766
03/09/1992,65,7.419013207,15.68552205
04/09/1992,54,12.87964117,22.50573137
05/09/1992,60,8.557562921,23.33491154
06/09/1992,55,12.01632195,23.90318963
07/09/1992,52,16.91515076,22.56229753
08/09/1992,66,17.2677548,26.21779218
09/09/1992,46,11.77435834,21.67630202
10/09/1992,45,12.62708697,26.15748816
11/09/1992,55,10.11387989,18.16346873
12/09/1992,55,3.234114129,16.75940693
13/09/1992,56,6.379765761,21.23274358
14/09/1992,52,8.078121106,23.58734114
15/09/1992,56,12.20483429,25.00361326
16/09/1992,54,13.53974583,23.25703962
17/09/1992,49,18.72128084,24.21654622
18/09/1992,74,17.82419636,27.48305507
19/09/1992,67,10.95539497,17.08210815
20/09/1992,71,5.671069026,18.57625218
21/09/1992,55,7.704335908,18.76451533
22/09/1992,52,14.04709693,22.02217792
23/09/1992,52,3.825691503,11.10627959
24/09/1992,67,-1.205332669,14.05145776
25/09/1992,72,2.196735609,19.18826314
26/09/1992,57,4.475080987,17.28046349
27/09/1992,57,12.91490157,18.56802891
28/09/1992,55,13.07687516,18.91564914
29/09/1992,45,6.56516322,11.43359083
30/09/1992,56,0.604784451,6.448916023
01/10/1992,58,-1.114253676,11.38175928
02/10/1992,63,4.162471966,19.25666584
03/10/1992,67,9.980687765,17.97856965
04/10/1992,53,-0.781335659,10.7550461
05/10/1992,56,0.702591577,9.208447545
06/10/1992,54,-2.284325941,12.18128582
07/10/1992,51,1.763020184,17.24046848
08/10/1992,59,2.381634687,20.45315226
09/10/1992,58,4.914776975,15.72937952
10/10/1992,49,9.363568403,17.16135061
11/10/1992,68,7.354348368,15.28370297
12/10/1992,70,8.593321704,14.77747321
13/10/1992,50,3.996386743,11.41141291
14/10/1992,67,1.11288313,10.6791677
15/10/1992,62,3.530276601,11.60004984
16/10/1992,72,5.028407675,14.78008971
17/10/1992,65,2.871417892,8.513830052
18/10/1992,49,-1.104410665,9.074383254
19/10/1992,65,0.86743085,6.20832295
20/10/1992,61,0.380887117,5.78307999
21/10/1992,60,1.125965612,5.675180663
22/10/1992,55,-1.06615998,8.893346623
23/10/1992,63,0.492399701,13.17792175
24/10/1992,60,6.456516322,11.686768
25/10/1992,74,1.138798904,6.012085721
26/10/1992,65,-0.628955893,7.291054074
27/10/1992,52,1.701594817,6.020931971
28/10/1992,65,-0.751557438,8.801644655
29/10/1992,58,-0.241963618,3.336531273
30/10/1992,63,-3.840019935,3.649638674
31/10/1992,64,-6.196112634,3.874657364
01/11/1992,59,-5.426613506,3.680164465
02/11/1992,49,-5.944056815,3.191502616
03/11/1992,54,0.636805383,9.663468727
04/11/1992,74,2.782706205,11.37839522
05/11/1992,59,3.447296287,8.49140294
06/11/1992,81,-0.37752305,4.631946175
07/11/1992,60,-5.974956392,0.543234488
08/11/1992,69,-4.724520309,0.807874408
09/11/1992,55,-8.189758286,1.976326937
10/11/1992,48,-7.660727635,4.607774732
11/11/1992,53,0.067779716,8.988661849
12/11/1992,50,-2.613755295,13.85846
13/11/1992,71,3.352354847,8.74595066
14/11/1992,66,-0.303762771,4.521181161
15/11/1992,57,-3.24619985,1.486419138
16/11/1992,42,-8.470720159,0.33914777
17/11/1992,63,-3.173560927,0.057936706
18/11/1992,60,-6.822576626,-1.634687266
19/11/1992,55,-10.62222776,-1.267131822
20/11/1992,74,-11.21903813,1.453775231
21/11/1992,70,-2.450037379,11.24059307
22/11/1992,72,2.959880389,9.80152006
23/11/1992,56,0.803638176,2.993645652
24/11/1992,60,0.864315973,4.330426115
25/11/1992,49,2.582481934,5.81161226
26/11/1992,52,3.929977573,7.763144779
27/11/1992,75,3.153999502,7.089708448
28/11/1992,56,-2.786194867,4.652878146
29/11/1992,58,-0.58435086,5.119486668
30/11/1992,73,1.593321704,3.562671318
01/12/1992,72,-0.350859706,1.917019686
02/12/1992,52,-0.479317219,5.143035136
03/12/1992,67,-0.016072764,4.678295539
04/12/1992,61,-6.715549464,-2.182282582
05/12/1992,55,-9.325068527,-4.821579865
06/12/1992,61,-12.00286569,0.476949913
07/12/1992,57,-7.076376775,-0.951283329
08/12/1992,75,-12.44742088,-6.501245951
09/12/1992,55,-15.11711936,-7.051831547
10/12/1992,67,-14.13543484,-2.594069275
11/12/1992,65,-5.197856965,-1.070022427
12/12/1992,69,-5.128582108,0.392225268
13/12/1992,48,-3.739720907,2.932594069
14/12/1992,54,-6.50909544,-1.13207077
15/12/1992,58,-8.469100424,2.710565662
16/12/1992,58,-3.323947172,9.032394717
17/12/1992,66,0.870296536,3.778220782
18/12/1992,56,-5.265262896,-0.304634936
19/12/1992,61,-8.576127585,3.691751807
20/12/1992,65,-4.19897832,4.318464989
21/12/1992,73,-12.62895589,-3.115125841
22/12/1992,56,-6.798031398,2.01893845
23/12/1992,48,-1.810366309,4.209818091
24/12/1992,60,-18.39671069,-9.92399701
25/12/1992,85,-20.54161475,-1.032394717
26/12/1992,64,-14.8157239,-6.93334164
27/12/1992,60,-23.08410167,-11.40443558
28/12/1992,53,-15.38686768,-1.202965363
29/12/1992,70,-6.179416895,-0.565537005
30/12/1992,66,-7.422128084,-4.852105657
31/12/1992,68,NaN,NaN
01/01/1993,76,-14.35198106,-7.765512086
02/01/1993,66,-18.4065537,-10.90705208
03/01/1993,61,-19.42723648,1.024296038
04/01/1993,71,-6.791801645,7.286319462
05/01/1993,67,-5.484799402,4.035509594
06/01/1993,76,-9.750311488,-3.731746823
07/01/1993,86,-8.912783454,-0.289060553
08/01/1993,89,-11.73062547,-3.291178669
09/01/1993,67,-19.42125592,-13.87328682
10/01/1993,80,-22.51171194,-14.67555445
11/01/1993,68,-18.86929978,-9.56591079
12/01/1993,78,-18.14328433,-7.187640169
13/01/1993,76,-13.14428109,-8.779965113
14/01/1993,95,-14.06952405,-9.822950411
15/01/1993,61,-15.69735858,-8.690381261
16/01/1993,77,-16.99451782,-1.664714677
17/01/1993,73,-4.545228009,-0.769872913
18/01/1993,70,-15.74856716,-10.5251682
19/01/1993,71,-20.59033142,-6.107151757
20/01/1993,76,-16.18863693,-0.429479193
21/01/1993,67,-12.97994019,1.476700723
22/01/1993,68,-5.121355594,2.919386992
23/01/1993,54,0.224146524,4.033142288
24/01/1993,85,-1.18003987,3.189010715
25/01/1993,81,-11.78993272,-5.316596063
26/01/1993,81,-16.05781211,-2.876401694
27/01/1993,65,-9.127959133,-0.924619985
28/01/1993,45,-19.40941939,-10.16434089
29/01/1993,67,-17.11986045,-10.35247944
30/01/1993,69,-24.46336905,-18.61300772
31/01/1993,66,-26.26613506,-15.04971343
01/02/1993,91,-21.06964864,-14.6968602
02/02/1993,70,-29.00672813,-7.689259905
03/02/1993,71,-15.87204087,0.732618988
04/02/1993,69,-13.19249938,-4.278594568
05/02/1993,66,-14.65773735,-2.421878894
06/02/1993,64,-29.44891602,-21.83241964
07/02/1993,72,-34.03762771,-16.05855968
08/02/1993,76,-21.41054074,-10.68315475
09/02/1993,67,-25.75703962,-9.936705706
10/02/1993,71,-14.67505607,-4.354472963
11/02/1993,72,-20.41652131,-11.64664839
12/02/1993,66,-22.64253676,-6.082108149
13/02/1993,70,-8.846748069,-3.42399701
14/02/1993,80,-11.42150511,-5.278469973
15/02/1993,67,-21.85908298,-4.723523548
16/02/1993,66,-12.34537752,-2.47121854
17/02/1993,70,-12.93845004,-4.459880389
18/02/1993,55,-28.26962372,-13.68265637
19/02/1993,61,-28.41764266,-11.41228507
20/02/1993,81,-24.81248443,-10.79728383
21/02/1993,62,-28.64602542,-11.5908298
22/02/1993,79,-16.87515574,-9.442810865
23/02/1993,75,-12.40605532,-6.279840518
24/02/1993,63,-16.52604037,-11.1086469
25/02/1993,54,-23.23635684,-10.94480439
26/02/1993,63,-23.97346125,-5.962995265
27/02/1993,61,-22.15860952,-7.723523548
28/02/1993,63,-25.49700972,-4.883877398
01/03/1993,75,-19.98093695,-2.142536756
02/03/1993,77,-12.98903563,0.664590082
03/03/1993,62,-7.354597558,4.514453028
04/03/1993,84,-10.58235734,-0.469349614
05/03/1993,71,-7.596062796,-4.90580613
06/03/1993,80,-7.872663843,-3.897333666
07/03/1993,82,-8.272115624,1.96137553
08/03/1993,75,-7.456640917,1.889484176
09/03/1993,78,-2.579117867,0.817094443
10/03/1993,70,-4.891228507,1.444928981
11/03/1993,82,-8.110391229,-0.930974333
12/03/1993,82,-22.47994019,-10.50485921
13/03/1993,70,-23.23859955,-8.878519811
14/03/1993,100,-15.28046349,-9.221156242
15/03/1993,96,-22.78108647,-5.709070521
16/03/1993,62,-12.13904809,4.986045353
17/03/1993,84,-11.24158983,2.563668079
18/03/1993,74,-23.10416148,-10.02454523
19/03/1993,69,-22.64266135,-4.970595564
20/03/1993,73,-15.40717668,-0.529404436
21/03/1993,71,-4.145900822,2.157488163
22/03/1993,86,-5.407924246,2.406678296
23/03/1993,87,-14.07662597,2.168826314
24/03/1993,73,-5.371293297,5.373536008
25/03/1993,90,-6.73585846,8.16969848
26/03/1993,83,-2.712434588,9.336780463
27/03/1993,77,-2.208572141,12.15798654
28/03/1993,53,-2.062546723,12.64714677
29/03/1993,72,2.875654124,9.041614752
30/03/1993,71,0.310989285,11.95352604
31/03/1993,63,-0.618988288,3.776476452
01/04/1993,64,-3.529653626,-0.853849988
02/04/1993,80,-3.062172938,0.943807625
03/04/1993,56,-2.574134064,1.568028906
04/04/1993,65,-3.850236731,6.937951657
05/04/1993,68,-3.883503613,9.726140045
06/04/1993,73,-4.322452031,11.1516322
07/04/1993,69,-2.997383504,13.14353352
08/04/1993,67,0.162098181,13.55781211
09/04/1993,69,3.309867929,15.18003987
10/04/1993,62,4.550461002,10.36319462
11/04/1993,61,3.113256915,6.546224769
12/04/1993,69,0.744081734,3.971841515
13/04/1993,73,1.917642661,8.400822327
14/04/1993,65,1.57475704,11.35522053
15/04/1993,60,-0.226389235,11.1642163
16/04/1993,65,5.000996761,19.24682283
17/04/1993,74,6.140418639,14.73947172
18/04/1993,70,1.939571393,8.912658859
19/04/1993,56,2.627460753,8.153625716
20/04/1993,61,-0.495140792,2.809120359
21/04/1993,47,0.67854473,4.366060304
22/04/1993,69,0.515449788,3.136307002
23/04/1993,57,0.390730127,12.23635684
24/04/1993,56,0.333291802,14.82207825
25/04/1993,65,7.833167207,14.09892848
26/04/1993,66,2.205581859,7.929230002
27/04/1993,70,-1.706204834,9.977822078
28/04/1993,69,-2.008472464,16.40019935
29/04/1993,44,4.290431099,22.05519561
30/04/1993,66,8.460378769,17.23673063
01/05/1993,69,3.841265886,20.26787939
02/05/1993,50,4.323448791,17.65462248
03/05/1993,60,6.617991528,23.47022178
04/05/1993,60,13.15823573,21.39122851
05/05/1993,57,13.81173686,20.07500623
06/05/1993,60,10.75878395,21.90642911
07/05/1993,67,6.803513581,16.72626464
08/05/1993,66,4.54771991,23.25816098
09/05/1993,64,9.671816596,26.91203588
10/05/1993,50,10.56977324,19.05108398
11/05/1993,45,7.434213805,26.39073013
12/05/1993,73,9.621106404,21.40132071
13/05/1993,55,5.164590082,13.64502866
14/05/1993,71,0.148641914,16.07724894
15/05/1993,88,8.654497882,19.99065537
16/05/1993,59,10.51320708,16.17854473
17/05/1993,52,5.19748318,13.89509095
18/05/1993,70,1.417642661,17.82295041
19/05/1993,60,5.810740095,12.49065537
20/05/1993,71,8.552828308,14.58871169
21/05/1993,91,8.490281585,19.0782457
22/05/1993,52,6.51868926,18.47408423
23/05/1993,56,3.186145029,19.64228757
24/05/1993,59,10.26787939,17.1060304
25/05/1993,51,12.35522053,18.58360329
26/05/1993,66,8.771617244,19.08397707
27/05/1993,60,8.533765263,16.7500623
28/05/1993,64,6.852230252,12.58509843
29/05/1993,58,7.926862696,16.87577872
30/05/1993,59,5.161724396,20.8965861
31/05/1993,57,8.659357089,16.68203339
01/06/1993,73,8.511338151,14.96025417
02/06/1993,66,5.816845253,17.8863693
03/06/1993,65,8.646523798,17.4039372
04/06/1993,72,7.932718664,18.57288811
05/06/1993,47,4.228133566,19.60627959
06/06/1993,49,9.54722153,14.79852978
07/06/1993,57,6.045352604,21.68141042
08/06/1993,50,7.751432843,20.46025417
09/06/1993,62,13.27597807,23.82506853
10/06/1993,66,16.56877648,23.52379766
11/06/1993,66,13.18128582,22.32880638
12/06/1993,70,11.03127336,27.95639173
13/06/1993,64,13.56391727,29.62521804
14/06/1993,61,14.90867182,29.27884376
15/06/1993,61,15.24308497,24.00224271
16/06/1993,50,13.82531772,20.07450785
17/06/1993,56,9.509967605,23.76401694
18/06/1993,58,15.39783205,19.79815599
19/06/1993,62,15.08260653,24.44480439
20/06/1993,65,12.54124097,23.92910541
21/06/1993,60,16.72751059,23.06404186
22/06/1993,68,14.48043857,20.36780463
23/06/1993,45,9.32145527,24.25043608
24/06/1993,57,9.155743833,26.0706454
25/06/1993,65,10.74034388,29.7095689
26/06/1993,65,20.35721405,26.9621231
27/06/1993,49,15.61998505,27.18901072
28/06/1993,68,16.22352355,24.29068029
29/06/1993,60,11.90829803,23.63992026
30/06/1993,75,12.34874159,25.28818839
01/07/1993,57,10.66521306,27.29117867
02/07/1993,60,13.06591079,27.46872664
03/07/1993,56,16.12447047,22.74632445
04/07/1993,67,14.79927735,27.26688263
05/07/1993,66,14.47881884,28.60465986
06/07/1993,65,18.41253426,33.12459507
07/07/1993,71,21.25155744,31.49040618
08/07/1993,78,19.60391229,27.91751807
09/07/1993,70,20.78557189,30.21791677
10/07/1993,71,20.87752305,29.18963369
11/07/1993,59,16.98056317,29.53999502
12/07/1993,61,18.55606778,28.13207077
13/07/1993,57,16.18975829,25.72925492
14/07/1993,54,15.43670571,23.24034388
15/07/1993,70,15.02466982,23.98317967
16/07/1993,72,12.58721655,22.90057314
17/07/1993,52,13.1766758,24.46885123
18/07/1993,70,12.64415649,28.95726389
19/07/1993,59,16.31360578,28.24071767
20/07/1993,62,17.67455769,26.59058061
21/07/1993,57,13.21991029,23.7625218
22/07/1993,48,14.53725392,18.69573885
23/07/1993,51,13.13555943,24.07612759
24/07/1993,59,12.73498629,26.89110391
25/07/1993,52,13.91863942,25.6085223
26/07/1993,50,12.50199352,25.73374034
27/07/1993,52,17.38337902,23.71567406
28/07/1993,75,18.53924745,28.04198854
29/07/1993,60,19.01856466,27.23785198
30/07/1993,53,18.17518066,25.65300274
31/07/1993,57,16.77423374,28.08160977
01/08/1993,66,18.34936457,29.28669325
02/08/1993,60,17.31746823,26.31746823
03/08/1993,59,16.82768502,27.1238475
04/08/1993,54,15.23922253,24.89309743
05/08/1993,58,13.82257663,21.07002243
06/08/1993,42,10.71343135,24.15836033
07/08/1993,63,11.27846997,25.59830551
08/08/1993,54,10.85883379,26.01856466
09/08/1993,67,12.98430102,27.42661351
10/08/1993,61,13.75978071,26.40767506
11/08/1993,75,17.56877648,26.37154249
12/08/1993,58,17.88250685,25.6792923
13/08/1993,55,16.30251682,26.83902317
14/08/1993,56,15.38425118,27.93732868
15/08/1993,74,15.84687266,28.40879641
16/08/1993,61,16.27647645,29.7146773
17/08/1993,50,16.99688512,27.6516322
18/08/1993,68,16.77635186,25.38038874
19/08/1993,63,13.48965861,26.79155245
20/08/1993,63,15.35160728,22.31858958
21/08/1993,50,9.087590331,20.50112136
22/08/1993,51,6.128457513,22.3712933
23/08/1993,50,9.790057314,25.21567406
24/08/1993,64,16.00722651,24.13194617
25/08/1993,69,19.9065537,29.88649389
26/08/1993,62,18.79616247,31.83628208
27/08/1993,51,17.37079492,30.76700723
28/08/1993,66,18.7524296,27.95900822
29/08/1993,68,10.89857962,23.7980314
30/08/1993,57,11.14627461,25.49439322
31/08/1993,56,16.06703215,30.01968602
01/09/1993,71,11.40431099,23.33428856
02/09/1993,59,8.862447047,24.31211064
03/09/1993,60,18.08360329,24.62521804
04/09/1993,52,14.1944929,21.39222527
05/09/1993,53,13.19573885,23.65100922
06/09/1993,49,11.01395465,17.61911288
07/09/1993,53,9.126214802,20.12210316
08/09/1993,56,6.909917767,21.19411911
09/09/1993,59,9.795041116,21.84500374
10/09/1993,67,13.015076,21.47956641
11/09/1993,57,7.564415649,15.19337154
12/09/1993,49,3.140044854,19.52641415
13/09/1993,59,13.45975579,25.9393222
14/09/1993,70,17.31447795,28.60142038
15/09/1993,60,10.42848243,24.26613506
16/09/1993,51,3.831921256,16.1893845
17/09/1993,62,8.790431099,17.20122103
18/09/1993,48,12.42723648,17.84375779
19/09/1993,65,4.078993272,12.57214054
20/09/1993,62,0.475205582,14.45477199
21/09/1993,46,1.328307999,17.9343384
22/09/1993,65,2.705831049,20.66184899
23/09/1993,58,7.303264391,18.27971592
24/09/1993,47,4.72626464,17.7448293
25/09/1993,56,7.367306255,19.8587092
26/09/1993,75,9.196611014,16.09656118
27/09/1993,54,11.79479193,15.55669076
28/09/1993,59,10.26052828,16.11761774
29/09/1993,69,5.366309494,10.42287565
30/09/1993,55,-1.222651383,10.6440319
